"","response_id","response_type","finished","question","answer"
"14176","R_3efe7eThPPuLxpY","1","TRUE","q18",""
"14177","R_3kHRlir1RyFELdh","1","TRUE","q18",""
"14178","R_BWJaAXjP5V1Ggwh","1","TRUE","q18","Fish"
"14179","R_9Ty3zvbJrg619jr","1","TRUE","q18",""
"14180","R_3inhqWlA1FATou4","1","TRUE","q18","Shellfish"
"14181","R_3gUu7voHjGeQnLV","1","TRUE","q18","Fish,Shellfish,Seaweed,Other"
"14182","R_XGTMdxf9I4VHjVv","1","TRUE","q18","Don't know type"
"14183","R_3P4XzdXQtst1JS8","1","TRUE","q18",""
"14184","R_1DCQM7O4k4QR6Mc","1","TRUE","q18","Fish,Shellfish"
"14185","R_511zBWscy20DIvT","1","TRUE","q18",""
"14186","R_2AZkxv1N6gQt6DI","1","TRUE","q18","Seaweed"
"14187","R_RIAtjDIkNZR4SIx","2","TRUE","q18",""
"14188","R_1rcadj90BQtOp7F","1","TRUE","q18",""
"14189","R_3luHKuh4cjsZOen","1","TRUE","q18",""
"14190","R_uvVkL69hMHOkC53","1","TRUE","q18",""
"14191","R_29uWFLuQkfqjoRv","1","TRUE","q18","Seaweed"
"14192","R_3CNS5ycsbjf83BJ","1","TRUE","q18",""
"14193","R_2ByCTaDO8cuzvKS","1","TRUE","q18",""
"14194","R_4MxY2oJJ9lOjrGN","1","TRUE","q18",""
"14195","R_1QgUxxZamOSg9Oh","1","TRUE","q18",""
"14196","R_3DhkZnMDKvKnoWw","2","TRUE","q18",""
"14197","R_1PckFZO1a9zf7Tw","1","TRUE","q18",""
"14198","R_2PeeJZRsemCdeZu","1","TRUE","q18",""
"14199","R_2SGlSVqFWfktJ7v","1","TRUE","q18",""
"14200","R_WCLxFH8uPRM1nkB","1","TRUE","q18","Don't know type"
"14201","R_2aQAr4GvGLkqegI","1","TRUE","q18",""
"14202","R_28YyjZp7UIAo3tg","1","TRUE","q18",""
"14203","R_qwJpQWvt756Ig2l","1","TRUE","q18",""
"14204","R_DLVJ3NIRAwU756x","1","TRUE","q18",""
"14205","R_2Y5MouXoQnp4K0V","1","TRUE","q18","Fish,Shellfish"
"14206","R_21sU0Zufg2Jkztc","1","TRUE","q18","Don't know type"
"14207","R_2Y3RVIQ9iSOnirE","1","TRUE","q18",""
"14208","R_30wuYFTQCFleyI1","1","TRUE","q18",""
"14209","R_1LG4OXBl2YFSrgn","2","TRUE","q18",""
"14210","R_2S8nLIP2FXgNig1","1","TRUE","q18",""
"14211","R_3n9msPzXsY2Y2rn","1","TRUE","q18",""
"14212","R_1IygYXvzgFsD0HY","1","TRUE","q18",""
"14213","R_2SBSMZnfcHjrMzm","1","TRUE","q18",""
"14214","R_1P6It9talIfNJJa","1","TRUE","q18",""
"14215","R_1etu8X96OsZ6ROr","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14216","R_3inlYx6BWvjW4Yv","2","TRUE","q18","Fish,Seaweed"
"14217","R_2wtcyby4JdkdwTm","1","TRUE","q18","Don't know type"
"14218","R_VLrghIkzzaIKOm5","1","TRUE","q18","Seaweed,Don't know type"
"14219","R_1mJnDaUXaulaUba","1","TRUE","q18",""
"14220","R_2B2s82xJzrORWEd","2","TRUE","q18","Fish,Shellfish,Seaweed"
"14221","R_1ez6tXOUEvCQ9N2","1","TRUE","q18","Fish,Seaweed"
"14222","R_Z1SfvmUYwgiuxMt","2","TRUE","q18",""
"14223","R_3EQKMBHYOlK7uYX","1","TRUE","q18","Seaweed"
"14224","R_2TC3oM0LW2RnQKt","1","TRUE","q18","Fish,Seaweed"
"14225","R_1CgyWm8R03oLv1Q","2","TRUE","q18",""
"14226","R_1IXcoGLQgTJNAY1","1","TRUE","q18",""
"14227","R_1KwriGymlWpBpn2","1","TRUE","q18","Seaweed"
"14228","R_3nJeKaCrbx177yg","1","TRUE","q18",""
"14229","R_3EM7pwVkkhMBKqo","1","TRUE","q18",""
"14230","R_1n9M2EYlpkUerom","1","TRUE","q18","Seaweed"
"14231","R_3NvQqWx3WXC4aDw","1","TRUE","q18",""
"14232","R_3HuHZaF5MMBmKB6","1","TRUE","q18",""
"14233","R_3j86z9KMQ65yLkz","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14234","R_r2Q6yizZUvFmrTP","1","TRUE","q18",""
"14235","R_3jdgzip5vuqClOW","2","TRUE","q18",""
"14236","R_2RO0AdfsYEhKl41","1","TRUE","q18",""
"14237","R_2E0mOV87ZwLU2qc","1","TRUE","q18","Don't know type"
"14238","R_27KbyLbisBEydCN","1","TRUE","q18",""
"14239","R_3DnDCdPM26Tozh4","2","TRUE","q18",""
"14240","R_3s18LOiznbfjFiN","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14241","R_27IOemIrJVWfifG","1","TRUE","q18","Shellfish"
"14242","R_3flPfQZp0jXRGCH","1","TRUE","q18",""
"14243","R_32PEATcnZBkHXBj","1","TRUE","q18",""
"14244","R_2znMuqCuFEVRiXL","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14245","R_264k58VYvmtGEam","3","TRUE","q18","Fish,Seaweed"
"14246","R_2dLV9JMTqa8yJuM","3","TRUE","q18","Shellfish,Seaweed"
"14247","R_1eIP6MI1OtvD74b","3","TRUE","q18","Fish,Seaweed"
"14248","R_2B5V647NiuLJSVb","3","TRUE","q18","Shellfish,Seaweed"
"14249","R_2uVEFNWGmqfEkKl","3","TRUE","q18","Don't know type"
"14250","R_3n8cxFiBNxKc3TJ","3","TRUE","q18","Shellfish,Seaweed"
"14251","R_1C13r4mGJF3CH8V","3","TRUE","q18","Seaweed"
"14252","R_29i7Q71xiLLyTK5","3","TRUE","q18","Shellfish,Seaweed"
"14253","R_27rqKx7E2GKpPxd","3","TRUE","q18",""
"14254","R_2CHB6LDaL9NmWEr","3","TRUE","q18","Seaweed"
"14255","R_2zNFxiFHy4cjUb5","3","TRUE","q18","Shellfish"
"14256","R_2Ygk7agTUSGQoSR","3","TRUE","q18","Shellfish,Seaweed"
"14257","R_308KoY0n9xSzHEZ","3","TRUE","q18","Shellfish,Seaweed"
"14258","R_1JFtUU3lHJcaZaX","3","TRUE","q18","Shellfish,Seaweed"
"14259","R_sdRRNcRxtal2PER","3","TRUE","q18","Shellfish"
"14260","R_3KJTUaJzpdj1rAu","1","TRUE","q18",""
"14261","R_2EnStDFYq785j8b","1","TRUE","q18",""
"14262","R_1mFAvfwbq60Cc1k","1","TRUE","q18",""
"14263","R_1OlAUliSHKC575o","1","TRUE","q18",""
"14264","R_2wAErrwddznt4Hn","1","TRUE","q18","Shellfish,Seaweed"
"14265","R_voUaBz5L7O2ZAQh","1","TRUE","q18","Shellfish,Seaweed"
"14266","R_3PT9r5DTOrX9w4a","1","TRUE","q18","Shellfish"
"14267","R_27KiRPpvZH4rYMh","2","TRUE","q18",""
"14268","R_3PaHH5eqa9HYp5v","1","TRUE","q18",""
"14269","R_WwHgpjOPcMDBTwd","3","TRUE","q18","Fish,Shellfish,Seaweed"
"14270","R_3EnWJjvmRcJzqIX","3","TRUE","q18","Shellfish"
"14271","R_2SowjedsD7zZY1z","3","TRUE","q18",""
"14272","R_2uO2MLoCYGQ0cRo","3","TRUE","q18","Don't know type"
"14273","R_VUVpPvfDIxq8sdr","3","TRUE","q18","Shellfish"
"14274","R_2fdHNm03FwZWitW","3","TRUE","q18","Seaweed"
"14275","R_2qFf7VWNdapzJKk","3","TRUE","q18","Shellfish,Seaweed"
"14276","R_3k6pBFh23L42fXl","3","TRUE","q18","Shellfish,Seaweed"
"14277","R_REwLsG1SM2tvvCF","1","TRUE","q18","Seaweed"
"14278","R_1pPWbZy8q4cBMZW","1","TRUE","q18",""
"14279","R_BXjEmPDmi4En5Dz","1","TRUE","q18",""
"14280","R_2zLOC39CsFC8zlG","1","TRUE","q18",""
"14281","R_2tfk46mKe2TYEU5","1","TRUE","q18",""
"14282","R_WwVwlnHnUrsBSsp","3","TRUE","q18","Seaweed,Other"
"14283","R_3MtgtKp3ahKAtNb","3","TRUE","q18","Shellfish"
"14284","R_ptSGQEOJC3AJjvH","3","TRUE","q18","Fish,Shellfish,Seaweed"
"14285","R_1GgmIF3Ks6Tpy49","1","TRUE","q18",""
"14286","R_2Eaxz3FmdDVkWQJ","2","TRUE","q18","Fish,Seaweed"
"14287","R_3J3ZNipWwGOP13V","1","TRUE","q18",""
"14288","R_6J1Z76dfFh0eT1D","1","TRUE","q18",""
"14289","R_1KptlVq6xUPNdNN","1","TRUE","q18",""
"14290","R_3iRnPJwVtFYsgM9","3","TRUE","q18","Shellfish,Seaweed"
"14291","R_UH1OBWcLvsOrnxf","3","TRUE","q18","Shellfish"
"14292","R_87l6woWwkfCynf3","1","TRUE","q18",""
"14293","R_1EjjvgNtj2SU6l6","1","TRUE","q18",""
"14294","R_1LOvn2C4KQJ0h3a","1","TRUE","q18",""
"14295","R_2aJKgaGqjd0lf6r","1","TRUE","q18","Shellfish,Seaweed"
"14296","R_1jcxfm82P6hozQK","3","TRUE","q18",""
"14297","R_YVwo9A32X697svD","3","TRUE","q18","Shellfish,Seaweed"
"14298","R_1f96iNas6kgPjYA","1","TRUE","q18",""
"14299","R_0B4wNzNQb3hqXVn","1","TRUE","q18",""
"14300","R_3pnx4FWM6ezfEhq","1","TRUE","q18",""
"14301","R_2VOLMmf57fRJZ3f","1","TRUE","q18",""
"14302","R_2316rJIWXZBLmye","1","TRUE","q18",""
"14303","R_2azqr1HUVRiYDFI","1","TRUE","q18",""
"14304","R_1ojwkK9ZAd2WiIj","1","TRUE","q18",""
"14305","R_tPOYebKTfL39k3v","1","TRUE","q18",""
"14306","R_2eXMcA1KqYFs0ja","1","TRUE","q18","Seaweed"
"14307","R_2S8hVjNTtlGENI9","3","TRUE","q18","Fish,Shellfish,Seaweed,Other"
"14308","R_XRiXHR9Wjxck1vH","3","TRUE","q18","Shellfish"
"14309","R_xi8KNxyeHtDBYxr","3","TRUE","q18","Shellfish"
"14310","R_1EZG1Tmc41Y5Or2","3","TRUE","q18","Shellfish,Seaweed"
"14311","R_3ZQMgiFawj22gmJ","3","TRUE","q18","Seaweed"
"14312","R_238JLwskhFve1MJ","3","TRUE","q18","Fish,Shellfish,Seaweed"
"14313","R_2WHjNwzAIiA5t6k","3","TRUE","q18","Fish,Shellfish,Seaweed"
"14314","R_2VPzCjIJtb4Rdb6","3","TRUE","q18","Shellfish,Seaweed"
"14315","R_0e4Tc8bcNWqB6EN","3","TRUE","q18","Shellfish,Seaweed"
"14316","R_7TZUr2e5MGJLDKp","3","TRUE","q18","Fish,Shellfish,Seaweed"
"14317","R_02jQzckE5T5QrJf","3","TRUE","q18",""
"14318","R_25uXBaeQVspvAOq","3","TRUE","q18",""
"14319","R_31a3zqrr8yldr0D","3","TRUE","q18","Shellfish,Seaweed"
"14320","R_2wMqObZX6sduDSD","3","TRUE","q18","Seaweed"
"14321","R_24BIMIVABdhhwRk","3","TRUE","q18","Fish,Shellfish,Seaweed"
"14322","R_3dSQCNU2J4uWOSn","3","TRUE","q18","Shellfish,Seaweed"
"14323","R_1jVvs3G5S2DjCzO","3","TRUE","q18","Shellfish"
"14324","R_3oEBykMrZfTmGNG","3","TRUE","q18","Shellfish,Seaweed"
"14325","R_a46ahgFcI9fYP2V","1","TRUE","q18",""
"14326","R_5uREd1KQNe5rrt7","1","TRUE","q18","Don't know type"
"14327","R_2uV3QG7gJoNpgtD","1","TRUE","q18","Fish,Seaweed"
"14328","R_2EyQQfoe0uQ4n8n","1","TRUE","q18",""
"14329","R_UaM5sCeFPKi0CSB","1","TRUE","q18","Don't know type"
"14330","R_RJ5ioW7IzbL56BX","1","TRUE","q18","Seaweed"
"14331","R_1JXgISzRjlKvnV9","2","TRUE","q18","Fish,Shellfish,Seaweed"
"14332","R_1fZMpT6jRC62kaH","1","TRUE","q18",""
"14333","R_1M72hEum5JnHnWf","1","TRUE","q18","Fish,Seaweed"
"14334","R_OvsFTwRjIJAdEcN","2","TRUE","q18",""
"14335","R_1jf9mJsAQ2Lepc6","1","TRUE","q18",""
"14336","R_3DcNMeNUXubMQuJ","1","TRUE","q18","Shellfish"
"14337","R_1DFQztbJxfVSOTz","1","TRUE","q18",""
"14338","R_2b2Ep6FDyvkNKtS","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14339","R_bEMwV6CaCjZ06L7","1","TRUE","q18","Shellfish"
"14340","R_eWCbYpjb1B46doZ","1","TRUE","q18",""
"14341","R_2VrWfjwRSbbrn6J","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14342","R_79uJy9s6ivUKka5","1","TRUE","q18","Shellfish"
"14343","R_3isZZKZUuLqVILV","1","TRUE","q18","Shellfish,Seaweed"
"14344","R_DIfidxw5DSDfyTv","1","TRUE","q18",""
"14345","R_qQ38Td4QCWhzJap","1","TRUE","q18","Shellfish,Seaweed"
"14346","R_1ffSk4pWEoVYDAa","1","TRUE","q18","Shellfish,Seaweed"
"14347","R_3QVJ0DIMWZD3Bo6","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14348","R_10q17R4cTMRoXz5","1","TRUE","q18",""
"14349","R_rrnntSHpWBNlvpv","2","TRUE","q18",""
"14350","R_2uq9Rhq8lJu1jYc","1","TRUE","q18",""
"14351","R_3O6VPbIFECT6m54","1","TRUE","q18","Shellfish"
"14352","R_3CUFvP3BMIV54c9","1","TRUE","q18",""
"14353","R_3ferzSuqKlgBVsK","2","TRUE","q18",""
"14354","R_1Qt2mw8GZOoSTaM","1","TRUE","q18","Shellfish"
"14355","R_1QxTM6x3NfLphMp","2","TRUE","q18",""
"14356","R_2qykmeucGI41ra6","1","TRUE","q18",""
"14357","R_RwdO31FH3AxsugF","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14358","R_2AWkDziuz5tnLfB","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14359","R_d57R3yeXsQWRiWB","1","TRUE","q18",""
"14360","R_1jJ7lMkR5f4yULY","1","TRUE","q18",""
"14361","R_XY6yZ3Ux2XNLnfX","1","TRUE","q18","Shellfish"
"14362","R_2TtLi0SKvfnbXxr","1","TRUE","q18","Fish,Seaweed"
"14363","R_2ruXo1qqUZeWzgW","1","TRUE","q18","Shellfish"
"14364","R_3KuQklkCyFAhhOP","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14365","R_YRllqZHNxhbnTgt","2","TRUE","q18",""
"14366","R_ymB30bBy3wcXD4R","1","TRUE","q18",""
"14367","R_UbvK7djUhXBFCRr","1","TRUE","q18",""
"14368","R_pmkK3tyCVx4CwQF","1","TRUE","q18",""
"14369","R_1It7flTyDqsJ3yM","1","TRUE","q18",""
"14370","R_3QJEOCXRf8VWmWd","2","TRUE","q18",""
"14371","R_2atrZveEIYvaTBQ","1","TRUE","q18",""
"14372","R_1jqWhm8a40JV5KJ","1","TRUE","q18",""
"14373","R_8xmt32KUrONreqR","2","TRUE","q18","Fish,Seaweed"
"14374","R_Of1ava70B4g3B4Z","2","TRUE","q18",""
"14375","R_PM79GfZEqMEG1jz","1","TRUE","q18","Shellfish"
"14376","R_2y2RzTBXVgVZN5M","1","TRUE","q18",""
"14377","R_3MnbFH3rVePrGM2","1","TRUE","q18",""
"14378","R_2YicurlheVuV8C4","1","TRUE","q18",""
"14379","R_Ahq9pR8uwxqJDIl","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14380","R_2YEtI315jlkxSoa","1","TRUE","q18",""
"14381","R_3kbnlBS5uTZNewx","2","TRUE","q18",""
"14382","R_2ZC9OIHFMCOKzsw","1","TRUE","q18","Fish,Seaweed"
"14383","R_1DwM8oH3P6hTMoh","2","TRUE","q18",""
"14384","R_3lxg95wPL5nz612","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14385","R_27qlMRMz6AY5Ptj","1","TRUE","q18",""
"14386","R_xguunjoi0OFcjKh","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14387","R_22RGGmI74vkQMUz","1","TRUE","q18",""
"14388","R_2cnELVajxq0oPkt","1","TRUE","q18",""
"14389","R_3jUSwclAVBi9O9Q","1","TRUE","q18",""
"14390","R_CkUFln8hqOJPAEV","2","TRUE","q18",""
"14391","R_eRjRjmXoMwRzrnX","1","TRUE","q18",""
"14392","R_2aeisufxzg4J2KR","1","TRUE","q18",""
"14393","R_2eUwdubvkjddFlD","1","TRUE","q18","Fish,Shellfish,Seaweed"
"14394","R_2XbWiKqDHlx3sKj","1","TRUE","q18_4_text",""
"14395","R_1IoPwSaGsqoOhmF","1","TRUE","q18_4_text",""
"14396","R_Drg7Py3JLuWEwp3","1","TRUE","q18_4_text",""
"14397","R_yTNgUyebuhl8Rb3","1","TRUE","q18_4_text",""
"14398","R_3IYpmsHA4lGyrfo","1","TRUE","q18_4_text",""
"14399","R_agUsRLNc8gTKo0h","1","TRUE","q18_4_text",""
"14400","R_263y2zNLmdIUFZ6","1","TRUE","q18_4_text",""
"14401","R_3RvD8sUKYkFD0kf","1","TRUE","q18_4_text",""
"14402","R_33s6MkrqeY9ovjj","1","TRUE","q18_4_text",""
"14403","R_1qh27R2zk15v0Tk","1","TRUE","q18_4_text",""
"14404","R_3htGkIpqzh132Rk","1","TRUE","q18_4_text",""
"14405","R_1JPhVtIItpoxeLd","1","TRUE","q18_4_text",""
"14406","R_2BxFaWpJjprG5f9","2","TRUE","q18_4_text",""
"14407","R_1rCFkeUVa7akm5K","1","TRUE","q18_4_text",""
"14408","R_DtP9Tb1t0dvpUTT","1","TRUE","q18_4_text",""
"14409","R_pof0de1dhs7Yz8B","1","TRUE","q18_4_text",""
"14410","R_3kFGYy0GVY42yrZ","1","TRUE","q18_4_text",""
"14411","R_DN48EOfFukMaw37","1","TRUE","q18_4_text",""
"14412","R_1Yw3drKhGdvFkl3","1","TRUE","q18_4_text",""
"14413","R_3hi0foRxoH13Fri","1","TRUE","q18_4_text",""
"14414","R_UmyRwKI6jkLDOzT","1","TRUE","q18_4_text",""
"14415","R_2wz8WYCq9gIQJ0Q","1","TRUE","q18_4_text",""
"14416","R_1f42YQNClNZWj7t","1","TRUE","q18_4_text",""
"14417","R_3iyThpa8S8EjlnL","1","TRUE","q18_4_text",""
"14418","R_3g1sxSazsRNFsaX","1","TRUE","q18_4_text",""
"14419","R_1EjpmhVGjQ1o7DG","1","TRUE","q18_4_text",""
"14420","R_2EjekNMH1WbNnVY","2","TRUE","q18_4_text",""
"14421","R_3j6RZr9RTkGhBSy","2","TRUE","q18_4_text",""
"14422","R_1dyiwtlP2nd2O3v","1","TRUE","q18_4_text",""
"14423","R_1M5s6hniBM26XXb","1","TRUE","q18_4_text",""
"14424","R_3EyhFN1MLpOqfTJ","2","TRUE","q18_4_text",""
"14425","R_Z96uEIn4EgAxaW5","1","TRUE","q18_4_text",""
"14426","R_3Jm8Bt7duRpI7T7","2","TRUE","q18_4_text",""
"14427","R_0ctIVMTzdcYmKL7","1","TRUE","q18_4_text",""
"14428","R_3EnyT1qd2b8meMN","1","TRUE","q18_4_text",""
"14429","R_2AQFKbIKBa7wwAb","1","TRUE","q18_4_text",""
"14430","R_21gMWqb91efySQp","1","TRUE","q18_4_text",""
"14431","R_32MbMLNQre8oTxp","1","TRUE","q18_4_text",""
"14432","R_3fDVdLrkqTwBJ9v","1","TRUE","q18_4_text",""
"14433","R_p3j3MWeZ8qfNvu9","2","TRUE","q18_4_text",""
"14434","R_2y8lg8FN5kGcYwo","1","TRUE","q18_4_text",""
"14435","R_1QgYo29Cla1p63S","1","TRUE","q18_4_text",""
"14436","R_2zMbQXTrvP34tlE","1","TRUE","q18_4_text",""
"14437","R_2bZu8GhfMrE6lYN","1","TRUE","q18_4_text",""
"14438","R_1PXKRbA7osBt6FQ","1","TRUE","q18_4_text",""
"14439","R_1M0bxDSh9HHOPfM","1","TRUE","q18_4_text",""
"14440","R_OlngMGgWIonFmAV","1","TRUE","q18_4_text",""
"14441","R_2uwFULD7e7uggab","1","TRUE","q18_4_text",""
"14442","R_pQO2Tssp2GZ1V05","1","TRUE","q18_4_text",""
"14443","R_yKqoF7aUqOcBmy5","2","TRUE","q18_4_text",""
"14444","R_25ybLmyOKVBgT2q","2","TRUE","q18_4_text",""
"14445","R_1Einy7IovsUIelC","1","TRUE","q18_4_text",""
"14446","R_1HpFThwrXBNRjU0","1","TRUE","q18_4_text",""
"14447","R_XtgNqrxlPvqIPoR","1","TRUE","q18_4_text",""
"14448","R_1CqhU8GrWTuDtVB","1","TRUE","q18_4_text",""
"14449","R_3EsU8OgWn38XUVT","1","TRUE","q18_4_text",""
"14450","R_dmpt4kZZbS4LShP","2","TRUE","q18_4_text",""
"14451","R_2QSyUpiwZHDwLxR","1","TRUE","q18_4_text",""
"14452","R_piUdz2bZc1GXGaR","1","TRUE","q18_4_text",""
"14453","R_3jYH3jDkgBApwvQ","1","TRUE","q18_4_text",""
"14454","R_11jsAMSiUnLCK42","1","TRUE","q18_4_text",""
"14455","R_2pWtHEan9omf4a2","1","TRUE","q18_4_text",""
"14456","R_1o8f00NjsiWu8PU","1","TRUE","q18_4_text",""
"14457","R_338UYxFLgUhSu2F","1","TRUE","q18_4_text",""
"14458","R_3CC8SuKlSIbRA3Y","1","TRUE","q18_4_text",""
"14459","R_1opzMxv32rVSxTa","1","TRUE","q18_4_text",""
"14460","R_1OBnu4tkSoFPWM5","1","TRUE","q18_4_text",""
"14461","R_3F254uVwVyufOjP","1","TRUE","q18_4_text",""
"14462","R_NVaFk4VPoXHhKed","2","TRUE","q18_4_text",""
"14463","R_3hFIGtLbOHwZKwE","1","TRUE","q18_4_text",""
"14464","R_21iktetZmL8QnsY","1","TRUE","q18_4_text",""
"14465","R_3fCWzPddoUzD9SQ","1","TRUE","q18_4_text",""
"14466","R_21EWI4mauAH46sy","1","TRUE","q18_4_text","abalone "
"14467","R_1GH2xKjjoWLbxFm","1","TRUE","q18_4_text",""
"14468","R_2w5eckUS0omx83T","1","TRUE","q18_4_text",""
"14469","R_10CWd2v52slKqEu","1","TRUE","q18_4_text",""
"14470","R_2PgPOVgebtk4tvm","1","TRUE","q18_4_text",""
"14471","R_WdhIZ6h1M8KebCx","1","TRUE","q18_4_text",""
"14472","R_27xtwseqxWV6IRr","1","TRUE","q18_4_text",""
"14473","R_2PiNfzsbzO4On2q","1","TRUE","q18_4_text",""
"14474","R_1FmNK7peVNCmeSQ","1","TRUE","q18_4_text",""
"14475","R_czOvgBP3cHpJgkh","1","TRUE","q18_4_text",""
"14476","R_1N9Q2IwRYRHVqJp","1","TRUE","q18_4_text",""
"14477","R_3n1NIiz4nlBu3FN","1","TRUE","q18_4_text",""
"14478","R_2VOnCu0zGFlDKlT","1","TRUE","q18_4_text",""
"14479","R_2asgQTn0RCRO0rH","1","TRUE","q18_4_text",""
"14480","R_2tFin1X9063rU09","1","TRUE","q18_4_text",""
"14481","R_22M32AKFmUpSwo7","3","TRUE","q18_4_text",""
"14482","R_ykYlSTOJyi41Vrb","1","TRUE","q18_4_text",""
"14483","R_1dgFGUMZVRzWysJ","1","TRUE","q18_4_text",""
"14484","R_Ui7zjsWr1veDjHP","1","TRUE","q18_4_text",""
"14485","R_2v6S5Tu4X65W5BN","2","TRUE","q18_4_text",""
"14486","R_3QSEwR7wUJejL1W","1","TRUE","q18_4_text",""
"14487","R_3qjKNarNaNHWZXo","1","TRUE","q18_4_text",""
"14488","R_3g0hc0iebBcjba4","1","TRUE","q18_4_text",""
"14489","R_3kmMvGqJiKaqIui","1","TRUE","q18_4_text",""
"14490","R_1Ln7kUXDg306Hwd","1","TRUE","q18_4_text",""
"14491","R_2fIrQKWccAc1UDg","1","TRUE","q18_4_text",""
"14492","R_1q8QPbjNJ5acAnw","1","TRUE","q18_4_text",""
"14493","R_115scTkCtnfUm34","2","TRUE","q18_4_text",""
"14494","R_1rPMPunUQ4ZgPAN","1","TRUE","q18_4_text",""
"14495","R_1C2Ad5xKkosfmhi","1","TRUE","q18_4_text",""
"14496","R_qIqBz9hELGDrJaV","1","TRUE","q18_4_text",""
"14497","R_2SiauCoFV8CEAMr","1","TRUE","q18_4_text",""
"14498","R_QnMxrwpwhn3sdiN","1","TRUE","q18_4_text",""
"14499","R_OwDjr9EiV1h0HLP","1","TRUE","q18_4_text",""
"14500","R_3jd6nipyGJiMu5G","1","TRUE","q18_4_text",""
"14501","R_2ZZSTBJtDVkdT1J","1","TRUE","q18_4_text",""
"14502","R_eM82KOHwnW6iHPr","1","TRUE","q18_4_text",""
"14503","R_3F2jlBUxzAXJd3o","1","TRUE","q18_4_text",""
"14504","R_1dK3UvzRy13TtBH","1","TRUE","q18_4_text",""
"14505","R_sAKoUXLd1OZufbH","2","TRUE","q18_4_text",""
"14506","R_5hdkNuWLpJnujXX","1","TRUE","q18_4_text",""
"14507","R_1oaKnuHODkXui2o","2","TRUE","q18_4_text",""
"14508","R_3PbOhVsmdC1EKzg","1","TRUE","q18_4_text",""
"14509","R_2CfR4sOX0CtVkLg","1","TRUE","q18_4_text",""
"14510","R_24pZvacGpb6PwFO","1","TRUE","q18_4_text",""
"14511","R_3McbexGeaF9es8O","1","TRUE","q18_4_text",""
"14512","R_RLAkXjsvFHZdaal","1","TRUE","q18_4_text",""
"14513","R_sUzDScBmmkzeu9b","1","TRUE","q18_4_text",""
"14514","R_10GUcIMtGA64UYE","1","TRUE","q18_4_text",""
"14515","R_3Dd7q15hOSZ5ByR","1","TRUE","q18_4_text",""
"14516","R_1o6YgVy6WSSnFpK","1","TRUE","q18_4_text",""
"14517","R_3RfmIV349BvAyH7","1","TRUE","q18_4_text",""
"14518","R_1OVmaYnzOkNXXs1","1","TRUE","q18_4_text",""
"14519","R_2TtvnNUHe8vF03Q","1","TRUE","q18_4_text",""
"14520","R_2dfEuZd3JX57nOC","1","TRUE","q18_4_text",""
"14521","R_sHePXgNfp5ieWjv","1","TRUE","q18_4_text",""
"14522","R_1q8ULxM1Y14O00L","1","TRUE","q18_4_text",""
"14523","R_277ilmu9gDs03AQ","1","TRUE","q18_4_text",""
"14524","R_2v3b7LZwKWBYMso","1","TRUE","q18_4_text",""
"14525","R_3kK3agGOyQRCBbj","1","TRUE","q18_4_text",""
"14526","R_RQSdcH0zEIJNR1n","1","TRUE","q18_4_text",""
"14527","R_1OUA3gO92FvnKJC","1","TRUE","q18_4_text",""
"14528","R_2TSiiYVRQKD2QCQ","1","TRUE","q18_4_text",""
"14529","R_1kXpV8jplY9khDU","1","TRUE","q18_4_text",""
"14530","R_2rI2G94jeMa3sIb","2","TRUE","q18_4_text",""
"14531","R_4YNNKdbHm3e72Sd","1","TRUE","q18_4_text",""
"14532","R_3JiYZtx3ItWpyOl","1","TRUE","q18_4_text",""
"14533","R_UszQvT8LBKyc6eR","1","TRUE","q18_4_text",""
"14534","R_3fxVhyJToFVSnEB","1","TRUE","q18_4_text",""
"14535","R_1hKfXELMl9TombY","1","TRUE","q18_4_text",""
"14536","R_806Q2xV2fZWRCfv","1","TRUE","q18_4_text",""
"14537","R_3Jf3i9vnxyHM2re","1","TRUE","q18_4_text",""
"14538","R_1Gxz9WNyRgS8uXh","2","TRUE","q18_4_text",""
"14539","R_3rWpEzMrb7ML1XX","1","TRUE","q18_4_text",""
"14540","R_2tKz3ct96dEBYZM","1","TRUE","q18_4_text",""
"14541","R_25swWguxRFXUbi6","1","TRUE","q18_4_text",""
"14542","R_123bVeW9mbsK2qk","1","TRUE","q18_4_text",""
"14543","R_30uud1YzukQ7jlI","1","TRUE","q18_4_text",""
"14544","R_vPjVsLWp1KvnJ6h","1","TRUE","q18_4_text",""
"14545","R_38kFQbN5Fk31WcV","2","TRUE","q18_4_text",""
"14546","R_2CqU6n1Metd3r5T","2","TRUE","q18_4_text",""
"14547","R_5pZ1MBngkJkRWvf","2","TRUE","q18_4_text",""
